"Term","Student ID","Major Desc"
202510,901463149,"Welder/Welding Tech"
202510,901463612,"Aircraft Technician Airframe"
202510,901466013,"Aircraft Technician Powerplant"
202510,901466041,"Aircraft Technician Powerplant"
202510,901466928,"Aircraft Technician Airframe"
202510,901468033,"Air Conditioning & Heating"
202510,901470182,"Air Conditioning & Heating"
202510,901470542,"Welder/Welding Tech"
202510,901471009,"Welder/Welding Tech"
202510,901472217,"Aircraft Technician Powerplant"
202510,901472663,"Air Conditioning & Refrigeratn"
202510,901473388,"Welder/Welding Tech"
202510,901473453,"Aircraft Technician Powerplant"
202510,901476853,"Aircraft Technician Powerplant"
202510,901478345,"HVAC Service"
202510,901479569,"Welder/Welding Tech"
202510,901481352,"Welder/Welding Tech"
202510,901482364,"Welder/Welding Tech"
202510,901482508,"Aircraft Mechanic Powerplant"
202510,901483120,"Air Conditioning & Heating"
202510,901483461,"Welder/Welding Tech"
202510,901484639,"Welder/Welding Tech"
202510,901485368,"Welder/Welding Tech"
202510,901485461,"Aircraft Technician Airframe"
202510,901485500,"Air Conditioning & Refrigeratn"
202510,901486226,"Welder/Welding Tech"
202510,901486740,"Welder/Welding Tech"
202510,901488082,"Air Conditioning & Heating"
202510,901488883,"Welder/Welding Tech"
202510,901489185,"Welder/Welding Tech"
202510,901491531,"Aircraft Technician Powerplant"
202510,901492522,"Aircraft Technician Powerplant"
202510,901493109,"Air Conditioning & Refrigeratn"
202510,901493663,"Welder/Welding Tech"
202510,901493765,"Welder/Welding Tech"
202510,901494295,"Welder/Welding Tech"
202510,901494305,"Aircraft Technician Airframe"
202510,901494642,"Air Conditioning & Refrigeratn"
202510,901495635,"HVAC Service"
202510,901497013,"Aircraft Technician Powerplant"
202510,901498665,"Welder/Welding Tech"
202510,901499693,"Welding Entry-Level"
202510,901501517,"Air Conditioning & Heating"
202510,901501979,"HVAC/R Service"
202510,901502107,"Welder/Welding Tech"
202510,901502619,"Aircraft Technician Airframe"
202510,901502839,"Welder/Welding Tech"
202510,901502990,"HVAC/R Service"
202510,901505120,"Welder/Welding Tech"
202510,901505281,"Welder/Welding Tech"
202510,901505663,"Air Conditioning & Heating"
202510,901506095,"Air Conditioning & Heating"
202510,901506241,"Aircraft Technician Powerplant"
202510,901507375,"Aircraft Technician Powerplant"
202510,901507519,"Welding Entry-Level"
202510,901509133,"Aircraft Technician Airframe"
202510,901509397,"Aircraft Technician Airframe"
202510,901511535,"Aircraft Technician Powerplant"
202510,901511952,"Welder/Welding Tech"
202510,901511957,"Welding Entry-Level"
202510,901512227,"Welder/Welding Tech"
202510,901513145,"Air Conditioning & Heating"
202510,901513981,"Welder/Welding Tech"
202510,901514746,"Aircraft Technician Airframe"
202510,901515320,"Welding Entry-Level"
202510,901515357,"Welder/Welding Tech"
202510,901515721,"Aircraft Technician Airframe"
202510,901516012,"Aircraft Technician Powerplant"
202510,901516725,"Aircraft Mechanic Powerplant"
202510,901518019,"Aircraft Technician Airframe"
202510,901519980,"Aircraft Technician Powerplant"
202510,901520409,"Structural/Pipe Layout"
202510,901521053,"Welder/Welding Tech"
202510,901522038,"Welder/Welding Tech"
202510,901522813,"Welder/Welding Tech"
202510,901523026,"Aircraft Technician Airframe"
202510,901525156,"Aircraft Technician Powerplant"
202510,901526356,"Air Conditioning & Refrigeratn"
202510,901528094,"Aircraft Technician Powerplant"
202510,901528588,"Welder/Welding Tech"
202510,901528867,"Air Conditioning & Heating"
202510,901528889,"Welder/Welding Tech"
202510,901529088,"Inert Gas GTAW/GMAW Welder"
202510,901529176,"HVAC Service"
202510,901529308,"Aircraft Technician Airframe"
202510,901529351,"Inert Gas GTAW/GMAW Welder"
202510,901530205,"Welder/Welding Tech"
202510,901530281,"Welding Entry-Level"
202510,901531747,"Welder/Welding Tech"
202510,901531901,"Aircraft Technician Airframe"
202510,901532245,"Air Conditioning & Refrigeratn"
202510,901532368,"Welder/Welding Tech"
202510,901532509,"Welder/Welding Tech"
202510,901532671,"HVAC Installer"
202510,901533145,"Aircraft Technician Airframe"
202510,901533228,"Welder/Welding Tech"
202510,901533654,"Welder/Welding Tech"
202510,901534034,"Air Conditioning & Heating"
202510,901534623,"Air Conditioning & Refrigeratn"
202510,901535659,"Welder/Welding Tech"
202510,901536019,"Welder/Welding Tech"
202510,901536057,"Air Conditioning & Refrigeratn"
202510,901536356,"Welding Entry-Level"
202510,901536723,"Aircraft Technician Airframe"
202510,901536768,"Welder/Welding Tech"
202510,901536888,"Welder/Welding Tech"
202510,901537351,"Welder/Welding Tech"
202510,901537442,"Refrigeration"
202510,901537446,"Welder/Welding Tech"
202510,901537849,"Welder/Welding Tech"
202510,901538517,"Air Conditioning & Refrigeratn"
202510,901538744,"Air Conditioning & Heating"
202510,901539368,"Aircraft Technician Powerplant"
202510,901540161,"Welder/Welding Tech"
202510,901540247,"Welder/Welding Tech"
202510,901540531,"Welder/Welding Tech"
202510,901540755,"Aircraft Technician Powerplant"
202510,901540980,"Inert Gas GTAW/GMAW Welder"
202510,901541211,"Air Conditioning & Refrigeratn"
202510,901541246,"Aircraft Technician Powerplant"
202510,901543175,"Welder/Welding Tech"
202510,901543197,"Welder/Welding Tech"
202510,901543277,"Aircraft Technician Powerplant"
202510,901543286,"Welder/Welding Tech"
202510,901545610,"Welder/Welding Tech"
202510,901545638,"Structural/Pipe Layout"
202510,901546047,"Aircraft Mechanic Airframe"
202510,901546750,"HVAC Service"
202510,901546881,"Welder/Welding Tech"
202510,901547297,"Aircraft Technician Airframe"
202510,901547410,"Welder/Welding Tech"
202510,901547554,"Aircraft Technician Powerplant"
202510,901548399,"Welder/Welding Tech"
202510,901548854,"Aircraft Technician Powerplant"
202510,901550573,"Aircraft Technician Powerplant"
202510,901551581,"HVAC/R Service"
202510,901551807,"Aircraft Technician Powerplant"
202510,901552374,"Aircraft Technician Airframe"
202510,901552437,"Welder/Welding Tech"
202510,901552611,"Aircraft Technician Airframe"
202510,901552765,"Aircraft Technician Airframe"
202510,901552888,"Air Conditioning & Heating"
202510,901553040,"Welding Entry-Level"
202510,901553507,"Aircraft Technician Powerplant"
202510,901553710,"Welder/Welding Tech"
202510,901555171,"Structural/Pipe Layout"
202510,901555456,"Aircraft Mechanic Airframe"
202510,901555677,"Aircraft Technician Airframe"
202510,901556269,"Air Conditioning & Heating"
202510,901556288,"Air Conditioning & Refrigeratn"
202510,901556585,"Welder/Welding Tech"
202510,901557446,"Welding Entry-Level"
202510,901558012,"Air Conditioning & Heating"
202510,901558074,"Welder/Welding Tech"
202510,901558225,"Air Conditioning & Heating"
202510,901558510,"Aircraft Technician Airframe"
202510,901558517,"Welder/Welding Tech"
202510,901558851,"Welder/Welding Tech"
202510,901559634,"Welder/Welding Tech"
202510,901559975,"Air Conditioning & Heating"
202510,901560911,"Aircraft Technician Airframe"
202510,901561170,"Welder/Welding Tech"
202510,901562009,"Welder/Welding Tech"
202510,901562120,"Aircraft Technician Powerplant"
202510,901562539,"Welder/Welding Tech"
202510,901562663,"Air Conditioning & Heating"
202510,901563481,"Welder/Welding Tech"
202510,901563936,"HVAC Installer"
202510,901564028,"Aircraft Technician Airframe"
202510,901565307,"Aircraft Structures Mechanic"
202510,901566178,"Aircraft Technician Powerplant"
202510,901566639,"Aircraft Technician Airframe"
202510,901567574,"Air Conditioning & Heating"
202510,901568168,"Aircraft Technician Airframe"
202510,901569341,"Welder/Welding Tech"
202510,901570072,"Air Conditioning & Heating"
202510,901570606,"Air Conditioning & Heating"
202510,901570611,"Welder/Welding Tech"
202510,901571883,"Air Conditioning & Refrigeratn"
202510,901572224,"Aircraft Technician Airframe"
202510,901572253,"Welder/Welding Tech"
202510,901572272,"Welder/Welding Tech"
202510,901572445,"Welder/Welding Tech"
202510,901572453,"Air Conditioning & Heating"
202510,901573355,"HVAC/R Service"
202510,901573683,"Welder/Welding Tech"
202510,901573904,"Aircraft Technician Airframe"
202510,901574116,"Aircraft Technician Airframe"
202510,901574195,"Welder/Welding Tech"
202510,901575224,"Air Conditioning & Heating"
202510,901575812,"Air Conditioning & Heating"
202510,901576413,"Air Conditioning & Heating"
202510,901576467,"Aircraft Technician Airframe"
202510,901576500,"Air Conditioning & Heating"
202510,901576889,"Welder/Welding Tech"
202510,901576964,"HVAC/R Service"
202510,901577052,"Aircraft Technician Airframe"
202510,901577341,"Welder/Welding Tech"
202510,901577416,"HVAC/R Service"
202510,901578689,"Welder/Welding Tech"
202510,901579028,"Aircraft Technician Airframe"
202510,901579468,"Welder/Welding Tech"
202510,901580355,"Aircraft Technician Powerplant"
202510,901580723,"HVAC/R Service"
202510,901580813,"Aircraft Technician Airframe"
202510,901580934,"Aircraft Technician Airframe"
202510,901580944,"Welder/Welding Tech"
202510,901581021,"Welder/Welding Tech"
202510,901581088,"Air Conditioning & Heating"
202510,901581225,"Welder/Welding Tech"
202510,901582410,"Welding Entry-Level"
202510,901582655,"Welder/Welding Tech"
202510,901582728,"Welder/Welding Tech"
202510,901582848,"HVAC Service"
202510,901582988,"Welder/Welding Tech"
202510,901583017,"Welder/Welding Tech"
202510,901583140,"Air Conditioning & Heating"
202510,901583194,"Air Conditioning & Refrigeratn"
202510,901583395,"Air Conditioning & Heating"
202510,901583423,"Aircraft Technician Airframe"
202510,901583431,"Air Conditioning & Heating"
202510,901583619,"Aircraft Technician Airframe"
202510,901583652,"Welding Entry-Level"
202510,901583661,"Welder/Welding Tech"
202510,901583745,"Inert Gas GTAW/GMAW Welder"
202510,901583972,"Welder/Welding Tech"
202510,901584116,"Air Conditioning & Heating"
202510,901584335,"Welder/Welding Tech"
202510,901584585,"Welder/Welding Tech"
202510,901584602,"Welder/Welding Tech"
202510,901584633,"Welder/Welding Tech"
202510,901584769,"Welder/Welding Tech"
202510,901584863,"Welder/Welding Tech"
202510,901584906,"Welder/Welding Tech"
202510,901585008,"Welder/Welding Tech"
202510,901585117,"Aircraft Technician Airframe"
202510,901585294,"Welding Entry-Level"
202510,901585530,"Welder/Welding Tech"
202510,901585940,"Aircraft Technician Powerplant"
202510,901585961,"HVAC Service"
202510,901586031,"Welder/Welding Tech"
202510,901586242,"HVAC Service"
202510,901586616,"Air Conditioning & Refrigeratn"
202510,901586618,"Air Conditioning & Heating"
202510,901586892,"Welder/Welding Tech"
202510,901586905,"Aircraft Technician Airframe"
202510,901586946,"Welder/Welding Tech"
202510,901587006,"Air Conditioning & Refrigeratn"
202510,901587108,"Welder/Welding Tech"
202510,901587170,"Welder/Welding Tech"
202510,901587256,"Welder/Welding Tech"
202510,901587294,"Welder/Welding Tech"
202510,901587296,"Aircraft Technician Airframe"
202510,901587327,"Aircraft Technician Powerplant"
202510,901587479,"Welder/Welding Tech"
202510,901587485,"Air Conditioning & Heating"
202510,901587510,"Welder/Welding Tech"
202510,901587776,"Air Conditioning & Heating"
202510,901587832,"Aircraft Technician Airframe"
202510,901587986,"Welder/Welding Tech"
202510,901588280,"Welder/Welding Tech"
202510,901588295,"Welder/Welding Tech"
202510,901588356,"Air Conditioning & Heating"
202510,901588389,"Aircraft Mechanic Powerplant"
202510,901588406,"Aircraft Technician Airframe"
202510,901588421,"Air Conditioning & Refrigeratn"
202510,901588424,"Welder/Welding Tech"
202510,901588470,"Air Conditioning & Refrigeratn"
202510,901588823,"HVAC Service"
202510,901588872,"HVAC Service"
202510,901588959,"Welder/Welding Tech"
202510,901589100,"Air Conditioning & Heating"
202510,901589260,"Welder/Welding Tech"
202510,901589327,"Air Conditioning & Refrigeratn"
202510,901589561,"Inert Gas GTAW/GMAW Welder"
202510,901589597,"Welder/Welding Tech"
202510,901589653,"Welder/Welding Tech"
202510,901590131,"Welder/Welding Tech"
202510,901590143,"Welder/Welding Tech"
202510,901590492,"Air Conditioning & Refrigeratn"
202510,901591229,"Aircraft Technician Airframe"
202510,901591753,"Welder/Welding Tech"
202510,901591843,"Air Conditioning & Refrigeratn"
202510,901591885,"Welder/Welding Tech"
202510,901591953,"Aircraft Technician Airframe"
202510,901592060,"Air Conditioning & Heating"
202510,901592219,"Welder/Welding Tech"
202510,901592425,"Welding Entry-Level"
202510,901592488,"Welder/Welding Tech"
202510,901592550,"Air Conditioning & Refrigeratn"
202510,901592890,"Welder/Welding Tech"
202510,901592894,"Welder/Welding Tech"
202510,901593102,"Air Conditioning & Heating"
202510,901593156,"Welder/Welding Tech"
202510,901593166,"Air Conditioning & Refrigeratn"
202510,901593418,"Welder/Welding Tech"
202510,901593698,"Welding Entry-Level"
202510,901593979,"Aircraft Technician Airframe"
202510,901594044,"Air Conditioning & Heating"
202510,901594171,"Aircraft Technician Airframe"
202510,901594322,"Welder/Welding Tech"
202510,901594574,"Welder/Welding Tech"
202510,901594610,"Welding Entry-Level"
202510,901594907,"HVAC Service"
202510,901595152,"HVAC/R Service"
202510,901595611,"Welder/Welding Tech"
202510,901595931,"Air Conditioning & Heating"
202510,901596833,"Welder/Welding Tech"
202510,901597487,"Air Conditioning & Heating"
202510,901598081,"Aircraft Technician Airframe"
202510,901598170,"Air Conditioning & Refrigeratn"
202510,901598272,"Air Conditioning & Heating"
202510,901598327,"HVAC/R Service"
202510,901598547,"Welder/Welding Tech"
202510,901598646,"Welding Entry-Level"
202510,901599309,"Welder/Welding Tech"
202510,901599603,"Welder/Welding Tech"
202510,901601889,"Welder/Welding Tech"
202510,901601952,"Welding Entry-Level"
202510,901602012,"Aircraft Technician Powerplant"
202510,901602129,"Aircraft Technician Airframe"
202510,901602259,"Welder/Welding Tech"
202510,901602403,"Air Conditioning & Refrigeratn"
202510,901602580,"Aircraft Technician Airframe"
202510,901602797,"Welder/Welding Tech"
202510,901603042,"HVAC/R Service"
202510,901603064,"Aircraft Technician Powerplant"
202510,901603201,"Welder/Welding Tech"
202510,901603676,"Welder/Welding Tech"
202510,901603751,"Welder/Welding Tech"
202510,901604133,"Structural/Pipe Layout"
202510,901605986,"Welder/Welding Tech"
202510,901606295,"Air Conditioning & Heating"
202510,901606541,"Welder/Welding Tech"
202510,901607751,"Welding Entry-Level"
202510,901607807,"Welder/Welding Tech"
202510,901607941,"Welder/Welding Tech"
202510,901608239,"Aircraft Technician Airframe"
202510,901608650,"Welder/Welding Tech"
202510,901608959,"Air Conditioning & Refrigeratn"
202510,901609186,"Welder/Welding Tech"
202510,901609204,"Welder/Welding Tech"
202510,901609515,"Aircraft Technician Airframe"
202510,901609657,"Welder/Welding Tech"
202510,901609684,"Welder/Welding Tech"
202510,901610026,"Aircraft Technician Airframe"
202510,901610271,"Aircraft Technician Airframe"
202510,901610495,"Welder/Welding Tech"
202510,901610580,"Aircraft Technician Airframe"
202510,901610609,"Aircraft Technician Powerplant"
202510,901611049,"Aircraft Technician Airframe"
202510,901611178,"Air Conditioning & Heating"
202510,901611293,"Welder/Welding Tech"
202510,901611415,"Welder/Welding Tech"
202510,901611508,"Aircraft Technician Airframe"
202510,901612099,"Welder/Welding Tech"
202510,901613307,"Welder/Welding Tech"
202510,901614234,"HVAC/R Service"
202510,901614357,"Welder/Welding Tech"
202510,901614495,"Welder/Welding Tech"
202510,901614815,"Welder/Welding Tech"
202510,901615782,"Welder/Welding Tech"
202510,901616272,"Aircraft Technician Airframe"
202510,901616426,"Aircraft Technician Powerplant"
202510,901616490,"Welder/Welding Tech"
202510,901617082,"Aircraft Technician Airframe"
202510,901617113,"Air Conditioning & Heating"
202510,901617207,"Welder/Welding Tech"
202510,901618043,"Aircraft Technician Powerplant"
202510,901619041,"Aircraft Mechanic Airframe"
202510,901619216,"Welder/Welding Tech"
202510,901619221,"Welder/Welding Tech"
202510,901619258,"Welder/Welding Tech"
202510,901619528,"Welding Entry-Level"
202510,901619793,"HVAC/R Service"
202510,901619959,"Air Conditioning & Heating"
202510,901620528,"HVAC Service"
202510,901620658,"Welder/Welding Tech"
202510,901620665,"Aircraft Technician Airframe"
202510,901620712,"Aircraft Mechanic Airframe"
202510,901620776,"Aircraft Technician Airframe"
202510,901621102,"Air Conditioning & Refrigeratn"
202510,901621411,"Air Conditioning & Refrigeratn"
202510,901622252,"Air Conditioning & Refrigeratn"
202510,901622296,"Air Conditioning & Refrigeratn"
202510,901622550,"Aircraft Technician Airframe"
202510,901622964,"Welding Entry-Level"
202510,901623429,"HVAC Service"
202510,901623553,"Welder/Welding Tech"
202510,901623610,"Welder/Welding Tech"
202510,901624934,"Aircraft Technician Airframe"
202510,901625032,"Air Conditioning & Heating"
202510,901625582,"Aircraft Technician Airframe"
202510,901625635,"Welder/Welding Tech"
202510,901625759,"Aircraft Technician Powerplant"
202510,901626593,"HVAC/R Service"
202510,901626914,"Welder/Welding Tech"
202510,901627011,"Aircraft Technician Powerplant"
202510,901627067,"Aircraft Technician Powerplant"
202510,901627096,"HVAC/R Service"
202510,901627440,"Welding Entry-Level"
202510,901627733,"Aircraft Technician Airframe"
202510,901628001,"Welder/Welding Tech"
202510,901628141,"Air Conditioning & Refrigeratn"
202510,901629124,"Welder/Welding Tech"
202510,901629540,"Welder/Welding Tech"
202510,901629636,"HVAC Service"
202510,901629642,"Welding Entry-Level"
202510,901629804,"Welder/Welding Tech"
202510,901630379,"Air Conditioning & Refrigeratn"
202510,901630529,"Aircraft Technician Powerplant"
202510,901631298,"HVAC/R Service"
202510,901631457,"Welder/Welding Tech"
202510,901631728,"Welder/Welding Tech"
202510,901632792,"Air Conditioning & Heating"
202510,901607559,"Biology/Pre-Nursing"
202510,900285992,"Vocational Nursing"
202510,900436164,"Business Administration"
202510,900461516,"Radiography Technologist"
202510,900747062,"Diagnostic Medical Sonography"
202510,900855203,"Info Tech Cybersecurity"
202510,900865497,"Business Administration"
202510,900872610,"Diagnostic Medical Sonography"
202510,900894788,"Radiography Technologist"
202510,901039715,"Biology"
202510,901104641,"Radiography Technologist"
202510,901133672,"Diagnostic Medical Sonography"
202510,901137342,"Radiography Technologist"
202510,901179979,"Radiography Technologist"
202510,901183878,"Radiography Technologist"
202510,901186546,"Occupational Therapy Assistant"
202510,901188016,"Culinary Arts"
202510,901197486,"Culinary Arts"
202510,901236653,"Biology/Pre-Nursing"
202510,901239680,"Nurs: Generic"
202510,901248877,"Radiography Technologist"
202510,901257213,"Radiography Technologist"
202510,901288037,"Nurs:Career Mobility-LVN - RN"
202510,901296885,"Radiography Technologist"
202510,901309533,"Diagnostic Medical Sonography"
202510,901313539,"Biology/Pre-Nursing"
202510,901355505,"GM Automotive Serv Educ Prog"
202510,901358144,"Radiography Technologist"
202510,901374195,"Criminal Justice"
202510,901383157,"Radiography Technologist"
202510,901387311,"Biology/Pre-Nursing"
202510,901387567,"Vocational Nursing"
202510,901388387,"Biology/Pre-Nursing"
202510,901395301,"Biology/Pre-Nursing"
202510,901399371,"Radiography Technologist"
202510,901400296,"Biology/Pre-Nursing"
202510,901401182,"Diagnostic Medical Sonography"
202510,901405105,"Diagnostic Medical Sonography"
202510,901405766,"Biology/Pre-Nursing"
202510,901411514,"Radiography Technologist"
202510,901413297,"Early Childhood & Family Studi"
202510,901414334,"Radiography Technologist"
202510,901429858,"Radiography Technologist"
202510,901430979,"Diagnostic Medical Sonography"
202510,901431659,"Radiography Technologist"
202510,901432545,"Radiography Technologist"
202510,901435545,"Baking and Pastry Arts"
202510,901435618,"Diagnostic Medical Sonography"
202510,901435942,"Diagnostic Medical Sonography"
202510,901435984,"Health Professions Degree"
202510,901438732,"Automotive Technology"
202510,901438811,"Radiography Technologist"
202510,901440237,"Business Administration"
202510,901440578,"Psychology"
202510,901447029,"Diagnostic Medical Sonography"
202510,901447792,"Diagnostic Medical Sonography"
202510,901450324,"Physical Therapist Assistant"
202510,901451992,"Radiography Technologist"
202510,901453390,"Radiography Technologist"
202510,901455689,"Radiography Technologist"
202510,901456041,"Diagnostic Medical Sonography"
202510,901456794,"Culinary Arts"
202510,901459601,"Psychology"
202510,901462355,"Nurs: Generic"
202510,901463088,"Nurs:Career Mobility-LVN - RN"
202510,901464796,"Humanities"
202510,901467800,"Diagnostic Medical Sonography"
202510,901474752,"Diagnostic Medical Sonography"
202510,901475308,"Biomedical Engineering Tech"
202510,901479348,"Nurs: Generic"
202510,901481645,"Vision Care"
202510,901482546,"Construction Business Mgmt"
202510,901488326,"Surgical Technology"
202510,901488521,"Automotive Technology"
202510,901492772,"Health Professions Degree"
202510,901495409,"Business Administration"
202510,901497214,"Diagnostic Medical Sonography"
202510,901501044,"Computer Science"
202510,901503474,"Culinary Arts"
202510,901506211,"Occupational Therapy Assistant"
202510,901506337,"Diagnostic Medical Sonography"
202510,901506969,"Radiography Technologist"
202510,901507296,"Physical Therapist Assistant"
202510,901510443,"Psychology"
202510,901513292,"Criminal Justice"
202510,901517350,"Engineering"
202510,901518187,"Construction Business Mgmt"
202510,901518378,"Diagnostic Medical Sonography"
202510,901521428,"Info Tech Cybersecurity"
202510,901526780,"Diagnostic Medical Sonography"
202510,901526974,"Biology/Pre-Nursing"
202510,901527348,"Radiography Technologist"
202510,901528128,"Vocational Nursing"
202510,901528212,"Diagnostic Medical Sonography"
202510,901529504,"Music"
202510,901529512,"Diagnostic Medical Sonography"
202510,901531978,"Business Administration"
202510,901537418,"Business Management & Tech"
202510,901538379,"Radiography Technologist"
202510,901545119,"Radiography Technologist"
202510,901545232,"Diagnostic Medical Sonography"
202510,901547913,"Psychology"
202510,901549096,"Radiography Technologist"
202510,901549801,"Radiography Technologist"
202510,901549847,"Early Childhood & Family Studi"
202510,901550277,"Biology/Pre-Nursing"
202510,901551603,"Bookkeeping Specialist"
202510,901552438,"Biology/Pre-Nursing"
202510,901553692,"Dual Credit"
202510,901554208,"Invasive Cardiovascular Tech"
202510,901555645,"Biology"
202510,901556971,"Automotive Technology"
202510,901558939,"Radiography Technologist"
202510,901564832,"Radiography Technologist"
202510,901568215,"Diagnostic Medical Sonography"
202510,901569043,"Info Tech Cybersecurity"
202510,901570829,"Diagnostic Medical Sonography"
202510,901571952,"Business Management & Tech"
202510,901573788,"Physical Therapist Assistant"
202510,901575234,"Vocational Nursing"
202510,901575823,"Surgical Technology"
202510,901577242,"Biology/Pre-Nursing"
202510,901579369,"Radiography Technologist"
202510,901579435,"Radiography Technologist"
202510,901579778,"Vocational Nursing"
202510,901579803,"Culinary Arts"
202510,901579829,"Diagnostic Medical Sonography"
202510,901579924,"Biology/Pre-Nursing"
202510,901580201,"Diagnostic Medical Sonography"
202510,901580396,"Culinary Arts"
202510,901580719,"Diagnostic Medical Sonography"
202510,901580911,"Psychology"
202510,901581081,"Nurs:Career Mobility-LVN - RN"
202510,901581378,"Diagnostic Medical Sonography"
202510,901581453,"Surgical Technology"
202510,901581758,"Hospitality Management"
202510,901582322,"Biology"
202510,901582628,"Hospitality Management"
202510,901582740,"Automotive Technology"
202510,901582938,"Diagnostic Medical Sonography"
202510,901583092,"Diagnostic Medical Sonography"
202510,901583157,"Culinary Arts"
202510,901583162,"Physical Therapist Assistant"
202510,901583445,"Cardiac Sonography"
202510,901583494,"Social Work"
202510,901583968,"Diagnostic Medical Sonography"
202510,901584205,"Diagnostic Medical Sonography"
202510,901584236,"TX Teacher EC-6, 4-8, & EC-12"
202510,901584268,"Radiography Technologist"
202510,901584599,"Culinary Arts"
202510,901584881,"Music"
202510,901584897,"Diagnostic Medical Sonography"
202510,901585078,"Radiography Technologist"
202510,901585205,"Health Professions Degree"
202510,901585357,"Surgical Technology"
202510,901585827,"Diagnostic Medical Sonography"
202510,901585860,"Nurs: Generic"
202510,901585970,"Diagnostic Medical Sonography"
202510,901586151,"Baking and Pastry Arts"
202510,901586262,"Radiography Technologist"
202510,901586448,"Nurs: Generic"
202510,901586650,"Radiography Technologist"
202510,901586673,"Diagnostic Medical Sonography"
202510,901586716,"Automotive Technology"
202510,901586956,"Radiography Technologist"
202510,901587302,"Criminal Justice"
202510,901587305,"Psychology"
202510,901587450,"Biology"
202510,901588016,"Diagnostic Medical Sonography"
202510,901588176,"Early Childhood & Family Studi"
202510,901588418,"Radiography Technologist"
202510,901588448,"Culinary Arts"
202510,901588641,"Diagnostic Medical Sonography"
202510,901588796,"Biomedical Engineering Tech"
202510,901589310,"Social Work"
202510,901589381,"Physical Therapist Assistant"
202510,901589434,"Diagnostic Medical Sonography"
202510,901589591,"Electrical Trades"
202510,901589632,"Diagnostic Medical Sonography"
202510,901589656,"Diagnostic Medical Sonography"
202510,901589902,"Mechanical Engineering"
202510,901590175,"Biomedical Engineering Tech"
202510,901590228,"Diagnostic Medical Sonography"
202510,901590237,"Diagnostic Medical Sonography"
202510,901590393,"Invasive Cardiovascular Tech"
202510,901590398,"Diagnostic Medical Sonography"
202510,901590409,"Diagnostic Medical Sonography"
202510,901590942,"Biology"
202510,901591052,"Business Administration"
202510,901591232,"Diagnostic Medical Sonography"
202510,901591402,"Hospitality Management"
202510,901591735,"Diagnostic Medical Sonography"
202510,901592123,"Invasive Cardiovascular Tech"
202510,901592180,"Baking and Pastry Arts"
202510,901592460,"Criminal Justice"
202510,901592504,"Digital Arts and Media"
202510,901592520,"Business Management & Tech"
202510,901593497,"Diagnostic Medical Sonography"
202510,901594116,"Radiography Technologist"
202510,901594334,"Radiography Technologist"
202510,901594604,"Health Professions Degree"
202510,901594613,"Kinesiology"
202510,901594645,"Radiography Technologist"
202510,901595840,"Nurs: Generic"
202510,901595865,"TX Teacher EC-6, 4-8, & EC-12"
202510,901596963,"Social Work"
202510,901597283,"Diagnostic Medical Sonography"
202510,901597756,"Digital Arts and Media"
202510,901598938,"Diagnostic Medical Sonography"
202510,901599163,"Psychology"
202510,901599378,"Vocational Nursing"
202510,901599440,"Diagnostic Medical Sonography"
202510,901599895,"Kinesiology"
202510,901600000,"Automotive Technology"
202510,901600493,"Business Administration"
202510,901600962,"Culinary Arts"
202510,901600986,"Biology"
202510,901601012,"Diagnostic Medical Sonography"
202510,901601673,"Invasive Cardiovascular Tech"
202510,901601874,"Kinesiology"
202510,901602206,"Radiography Technologist"
202510,901602523,"Diagnostic Medical Sonography"
202510,901603249,"Radiography Technologist"
202510,901603941,"Biology/Pre-Nursing"
202510,901605217,"Diagnostic Medical Sonography"
202510,901607866,"Business Administration"
202510,901607878,"Biology/Pre-Nursing"
202510,901608513,"TX Teacher EC-6, 4-8, & EC-12"
202510,901609293,"Diagnostic Medical Sonography"
202510,901609924,"Psychology"
202510,901610632,"Diagnostic Medical Sonography"
202510,901610980,"Radiography Technologist"
202510,901611175,"Automotive Technology"
202510,901611200,"Radiography Technologist"
202510,901611283,"Radiography Technologist"
202510,901611492,"Baking and Pastry Arts"
202510,901611751,"Business Administration"
202510,901611885,"Automotive Technology"
202510,901612345,"Business Administration"
202510,901613052,"Business Administration"
202510,901615585,"Health Professions Degree"
202510,901615952,"Occupational Therapy Assistant"
202510,901616570,"Radiography Technologist"
202510,901617427,"Diagnostic Medical Sonography"
202510,901617916,"Bookkeeping Specialist"
202510,901618033,"Criminal Justice"
202510,901618642,"Diagnostic Medical Sonography"
202510,901618735,"Info Tech Cybersecurity"
202510,901619078,"Nurs:Career Mobility-LVN - RN"
202510,901619340,"Diagnostic Medical Sonography"
202510,901620071,"Baking and Pastry Arts"
202510,901620092,"Business Administration"
202510,901620484,"Diagnostic Medical Sonography"
202510,901621433,"Diagnostic Medical Sonography"
202510,901622632,"Diagnostic Medical Sonography"
202510,901624492,"Biology/Pre-Nursing"
202510,901624910,"Nurs: Generic"
202510,901625123,"Info Tech Cybersecurity"
202510,901625668,"Hlth Tech:Phlebotomy"
202510,901625794,"Culinary Arts"
202510,901625859,"GM Automotive Serv Educ Prog"
202510,901626645,"Radiography Technologist"
202510,901626948,"Diagnostic Medical Sonography"
202510,901627577,"Business Management & Tech"
202510,901627737,"Nurs: Generic"
202510,901628152,"Early Childhood & Family Studi"
202510,901628295,"Nurs:Career Mobility-LVN - RN"
202510,901628601,"Early Childhood & Family Studi"
